x   y
3.5 3.3868042841394206
3.9201525239472836 3.39499993622303
4.5 3.4062656619654117
5.084323414933199 3.424999937415123
5.499999999999999 3.449809307672617
5.621381444990197 3.454999938607216
5.874228734175 3.4849999397993088
5.705320806788088 3.5149999409914017
5.5 3.5231905500089478
5.0126527247941475 3.5449999421834946
4.5 3.559613087116123
3.5188228918668374 3.5749999433755875
3.5 3.5753284424084786
3.495424406132719 3.5749999433755875
3.16747847558528 3.5449999421834946
3.0928334867633906 3.5149999409914017
3.0801346142141455 3.4849999397993088
3.100615819076066 3.454999938607216
3.1778279388582957 3.424999937415123
3.4048662969549217 3.39499993622303
3.5 3.3868042841394206
