x   y
21.5 3.8105231796366787
22.5 3.8027776017276502
23.5 3.796269120302811
24.5 3.7929267308142194
25.5 3.790706142931725
26.5 3.7897392866154123
27.5 3.7892254901982048
28.5 3.789765187295127
29.5 3.792167952955859
30.5 3.7969321208097857
31.5 3.803433707323314
32.47776164636118 3.8149999529123306
32.5 3.815361154786914
33.5 3.8396960552578836
33.69283458346647 3.8449999541044235
33.84110619407565 3.8749999552965164
33.5 3.883904650721478
32.753387334817006 3.9049999564886093
32.5 3.909277837475372
31.5 3.9238195984596826
30.5 3.934902176086461
30.490784220579215 3.934999957680702
29.5 3.944539493420776
28.5 3.951845957027502
27.5 3.957914042772879
26.5 3.962432358459461
25.87628327658662 3.964999958872795
25.5 3.9673215525108203
24.5 3.9710208849134383
23.5 3.974072398405321
22.5 3.975448252819322
21.5 3.9757107155305373
20.5 3.9740494201028884
19.5 3.970542815631412
18.535812197567505 3.964999958872795
18.5 3.9647662970333886
17.5 3.9528610866346265
16.5 3.9366061949325837
16.434097419498286 3.934999957680702
16.21485488811271 3.9049999564886093
16.5 3.894212723712516
16.995655879821477 3.8749999552965164
17.5 3.8640504667720847
18.5 3.846593128170551
18.58610198876402 3.8449999541044235
19.5 3.8296751673371388
20.5 3.819747577270417
21.08195033284228 3.8149999529123306
21.5 3.8105231796366787
