Low	Centre	Weight	Normed
136.0	136.5	11.0	0.22448979318141937
137.0	137.5	6.0	0.12244898080825806
138.0	138.5	8.0	0.16326530277729034
139.0	139.5	11.0	0.22448979318141937
140.0	140.5	10.0	0.20408163964748383
141.0	141.5	6.0	0.12244898080825806
142.0	142.5	7.0	0.1428571492433548
143.0	143.5	11.0	0.22448979318141937
144.0	144.5	15.0	0.30612245202064514
145.0	145.5	10.0	0.20408163964748383
146.0	146.5	13.0	0.26530611515045166
147.0	147.5	19.0	0.3877550959587097
148.0	148.5	19.0	0.3877550959587097
149.0	149.5	17.0	0.3469387888908386
150.0	150.5	20.0	0.40816327929496765
151.0	151.5	10.0	0.20408163964748383
152.0	152.5	12.0	0.2448979616165161
153.0	153.5	12.0	0.2448979616165161
154.0	154.5	19.0	0.3877550959587097
155.0	155.5	12.0	0.2448979616165161
156.0	156.5	18.0	0.36734694242477417
157.0	157.5	16.0	0.3265306055545807
158.0	158.5	9.0	0.18367347121238708
159.0	159.5	16.0	0.3265306055545807
160.0	160.5	19.0	0.3877550959587097
161.0	161.5	15.0	0.30612245202064514
162.0	162.5	22.0	0.44897958636283875
163.0	163.5	13.0	0.26530611515045166
164.0	164.5	22.0	0.44897958636283875
165.0	165.5	27.0	0.5510203838348389
166.0	166.5	14.0	0.2857142984867096
167.0	167.5	27.0	0.5510203838348389
168.0	168.5	22.0	0.44897958636283875
169.0	169.5	22.0	0.44897958636283875
170.0	170.5	33.0	0.6734693646430969
171.0	171.5	24.0	0.4897959232330322
172.0	172.5	29.0	0.5918367505073547
173.0	173.5	26.0	0.5306122303009033
174.0	174.5	28.0	0.5714285969734192
175.0	175.5	31.0	0.6326530575752258
176.0	176.5	32.0	0.6530612111091614
177.0	177.5	24.0	0.4897959232330322
178.0	178.5	22.0	0.44897958636283875
179.0	179.5	49.0	1.0
180.0	180.5	31.0	0.6326530575752258
181.0	181.5	39.0	0.795918345451355
182.0	182.5	40.0	0.8163265585899353
183.0	183.5	39.0	0.795918345451355
184.0	184.5	33.0	0.6734693646430969
185.0	185.5	35.0	0.7142857313156128
186.0	186.5	30.0	0.6122449040412903
187.0	187.5	39.0	0.795918345451355
188.0	188.5	33.0	0.6734693646430969
189.0	189.5	45.0	0.918367326259613
190.0	190.5	28.0	0.5714285969734192
191.0	191.5	45.0	0.918367326259613
192.0	192.5	34.0	0.6938775777816772
193.0	193.5	35.0	0.7142857313156128
194.0	194.5	39.0	0.795918345451355
195.0	195.5	39.0	0.795918345451355
196.0	196.5	46.0	0.9387755393981934
197.0	197.5	35.0	0.7142857313156128
198.0	198.5	46.0	0.9387755393981934
199.0	199.5	33.0	0.6734693646430969
200.0	200.5	33.0	0.6734693646430969
201.0	201.5	22.0	0.44897958636283875
202.0	202.5	40.0	0.8163265585899353
203.0	203.5	42.0	0.8571428656578064
204.0	204.5	39.0	0.795918345451355
205.0	205.5	45.0	0.918367326259613
206.0	206.5	40.0	0.8163265585899353
207.0	207.5	42.0	0.8571428656578064
208.0	208.5	35.0	0.7142857313156128
209.0	209.5	24.0	0.4897959232330322
210.0	210.5	45.0	0.918367326259613
211.0	211.5	37.0	0.7551020383834839
212.0	212.5	26.0	0.5306122303009033
213.0	213.5	40.0	0.8163265585899353
214.0	214.5	31.0	0.6326530575752258
215.0	215.5	34.0	0.6938775777816772
216.0	216.5	30.0	0.6122449040412903
217.0	217.5	25.0	0.5102040767669678
218.0	218.5	22.0	0.44897958636283875
219.0	219.5	28.0	0.5714285969734192
220.0	220.5	21.0	0.4285714328289032
221.0	221.5	30.0	0.6122449040412903
222.0	222.5	17.0	0.3469387888908386
223.0	223.5	19.0	0.3877550959587097
224.0	224.5	20.0	0.40816327929496765
225.0	225.5	21.0	0.4285714328289032
226.0	226.5	18.0	0.36734694242477417
227.0	227.5	15.0	0.30612245202064514
228.0	228.5	21.0	0.4285714328289032
229.0	229.5	14.0	0.2857142984867096
230.0	230.5	14.0	0.2857142984867096
231.0	231.5	22.0	0.44897958636283875
232.0	232.5	11.0	0.22448979318141937
233.0	233.5	12.0	0.2448979616165161
234.0	234.5	13.0	0.26530611515045166
235.0	235.5	9.0	0.18367347121238708
236.0	236.5	12.0	0.2448979616165161
237.0	237.5	12.0	0.2448979616165161
238.0	238.5	4.0	0.08163265138864517
239.0	239.5	7.0	0.1428571492433548
240.0	240.5	5.0	0.10204081982374191
241.0	241.5	8.0	0.16326530277729034
242.0	242.5	3.0	0.06122449040412903
243.0	243.5	5.0	0.10204081982374191
244.0	244.5	3.0	0.06122449040412903
245.0	245.5	0.0	0.0
246.0	246.5	3.0	0.06122449040412903
247.0	247.5	3.0	0.06122449040412903
248.0	248.5	4.0	0.08163265138864517
249.0	249.5	3.0	0.06122449040412903
250.0	250.5	2.0	0.040816325694322586
251.0	251.5	2.0	0.040816325694322586
252.0	252.5	2.0	0.040816325694322586
253.0	253.5	2.0	0.040816325694322586
254.0	254.5	2.0	0.040816325694322586
255.0	255.5	2.0	0.040816325694322586
256.0	256.5	1.0	0.020408162847161293
257.0	257.5	1.0	0.020408162847161293
258.0	258.5	0.0	0.0
259.0	259.5	0.0	0.0
260.0	260.5	1.0	0.020408162847161293
261.0	261.5	1.0	0.020408162847161293
262.0	262.5	0.0	0.0
263.0	263.5	0.0	0.0
264.0	264.5	1.0	0.020408162847161293
265.0	265.5	0.0	0.0
266.0	266.5	1.0	0.020408162847161293
267.0	267.5	0.0	0.0
268.0	268.5	0.0	0.0
269.0	269.5	0.0	0.0
270.0	270.5	0.0	0.0
271.0	271.5	0.0	0.0
272.0	272.5	0.0	0.0
273.0	273.5	0.0	0.0
274.0	274.5	0.0	0.0
275.0	275.5	0.0	0.0
276.0	276.5	1.0	0.020408162847161293
277.0	277.5	0.0	0.0
278.0	278.5	0.0	0.0
279.0	279.5	0.0	0.0
280.0	280.5	0.0	0.0
281.0	281.5	0.0	0.0
282.0	282.5	0.0	0.0
283.0	283.5	0.0	0.0
284.0	284.5	0.0	0.0
285.0	285.5	0.0	0.0
286.0	286.5	0.0	0.0
287.0	287.5	0.0	0.0
288.0	288.5	0.0	0.0
289.0	289.5	0.0	0.0
290.0	290.5	0.0	0.0
291.0	291.5	0.0	0.0
292.0	292.5	0.0	0.0
293.0	293.5	0.0	0.0
294.0	294.5	0.0	0.0
295.0	295.5	0.0	0.0
296.0	296.5	0.0	0.0
297.0	297.5	0.0	0.0
298.0	298.5	0.0	0.0
299.0	299.5	0.0	0.0
300.0	300.5	0.0	0.0
301.0	301.5	0.0	0.0
302.0	302.5	0.0	0.0
303.0	303.5	0.0	0.0
304.0	304.5	0.0	0.0
305.0	305.5	0.0	0.0
306.0	306.5	0.0	0.0
307.0	307.5	0.0	0.0
308.0	308.5	0.0	0.0
309.0	309.5	0.0	0.0
310.0	310.5	0.0	0.0
311.0	311.5	0.0	0.0
312.0	312.5	0.0	0.0
313.0	313.5	0.0	0.0
314.0	314.5	0.0	0.0
315.0	315.5	0.0	0.0
316.0	316.5	0.0	0.0
317.0	317.5	0.0	0.0
318.0	318.5	0.0	0.0
319.0	319.5	0.0	0.0
320.0	320.5	0.0	0.0
321.0	321.5	0.0	0.0
322.0	322.5	0.0	0.0
323.0	323.5	0.0	0.0
324.0	324.5	0.0	0.0
325.0	325.5	0.0	0.0
326.0	326.5	0.0	0.0
327.0	327.5	0.0	0.0
328.0	328.5	0.0	0.0
329.0	329.5	0.0	0.0
330.0	330.5	0.0	0.0
331.0	331.5	0.0	0.0
332.0	332.5	0.0	0.0
333.0	333.5	0.0	0.0
334.0	334.5	0.0	0.0
335.0	335.5	0.0	0.0
336.0	336.5	0.0	0.0
337.0	337.5	0.0	0.0
338.0	338.5	0.0	0.0
339.0	339.5	0.0	0.0
340.0	340.5	0.0	0.0
341.0	341.5	0.0	0.0
342.0	342.5	0.0	0.0
343.0	343.5	0.0	0.0
344.0	344.5	0.0	0.0
345.0	345.5	0.0	0.0
346.0	346.5	0.0	0.0
347.0	347.5	0.0	0.0
348.0	348.5	0.0	0.0
349.0	349.5	0.0	0.0
350.0	350.5	0.0	0.0
351.0	351.5	0.0	0.0
352.0	352.5	0.0	0.0
353.0	353.5	0.0	0.0
354.0	354.5	0.0	0.0
355.0	355.5	0.0	0.0
356.0	356.5	0.0	0.0
357.0	357.5	0.0	0.0
358.0	358.5	0.0	0.0
359.0	359.5	0.0	0.0
360.0	360.5	0.0	0.0
361.0	361.5	0.0	0.0
362.0	362.5	0.0	0.0
363.0	363.5	0.0	0.0
364.0	364.5	0.0	0.0
365.0	365.5	0.0	0.0
366.0	366.5	0.0	0.0
367.0	367.5	0.0	0.0
368.0	368.5	0.0	0.0
369.0	369.5	0.0	0.0
370.0	370.5	0.0	0.0
371.0	371.5	0.0	0.0
372.0	372.5	0.0	0.0
373.0	373.5	0.0	0.0
374.0	374.5	0.0	0.0
375.0	375.5	0.0	0.0
376.0	376.5	0.0	0.0
377.0	377.5	0.0	0.0
378.0	378.5	0.0	0.0
379.0	379.5	0.0	0.0
380.0	380.5	0.0	0.0
381.0	381.5	0.0	0.0
382.0	382.5	0.0	0.0
383.0	383.5	0.0	0.0
384.0	384.5	0.0	0.0
385.0	385.5	0.0	0.0
386.0	386.5	0.0	0.0
387.0	387.5	0.0	0.0
388.0	388.5	0.0	0.0
389.0	389.5	0.0	0.0
390.0	390.5	0.0	0.0
391.0	391.5	0.0	0.0
392.0	392.5	0.0	0.0
393.0	393.5	0.0	0.0
394.0	394.5	0.0	0.0
395.0	395.5	0.0	0.0
396.0	396.5	0.0	0.0
397.0	397.5	0.0	0.0
398.0	398.5	0.0	0.0
399.0	399.5	0.0	0.0
400.0	400.5	0.0	0.0
401.0	401.5	0.0	0.0
402.0	402.5	0.0	0.0
403.0	403.5	0.0	0.0
404.0	404.5	0.0	0.0
405.0	405.5	0.0	0.0
406.0	406.5	0.0	0.0
407.0	407.5	0.0	0.0
408.0	408.5	0.0	0.0
409.0	409.5	0.0	0.0
410.0	410.5	0.0	0.0
411.0	411.5	0.0	0.0
412.0	412.5	0.0	0.0
413.0	413.5	0.0	0.0
414.0	414.5	0.0	0.0
415.0	415.5	0.0	0.0
416.0	416.5	0.0	0.0
417.0	417.5	0.0	0.0
418.0	418.5	0.0	0.0
419.0	419.5	0.0	0.0
420.0	420.5	0.0	0.0
421.0	421.5	0.0	0.0
422.0	422.5	0.0	0.0
423.0	423.5	0.0	0.0
424.0	424.5	0.0	0.0
425.0	425.5	0.0	0.0
426.0	426.5	0.0	0.0
427.0	427.5	0.0	0.0
428.0	428.5	0.0	0.0
429.0	429.5	0.0	0.0
430.0	430.5	0.0	0.0
431.0	431.5	0.0	0.0
432.0	432.5	0.0	0.0
433.0	433.5	0.0	0.0
434.0	434.5	0.0	0.0
435.0	435.5	0.0	0.0
436.0	436.5	0.0	0.0
437.0	437.5	0.0	0.0
438.0	438.5	0.0	0.0
439.0	439.5	0.0	0.0
440.0	440.5	0.0	0.0
441.0	441.5	0.0	0.0
442.0	442.5	0.0	0.0
443.0	443.5	0.0	0.0
444.0	444.5	0.0	0.0
445.0	445.5	0.0	0.0
446.0	446.5	0.0	0.0
447.0	447.5	0.0	0.0
448.0	448.5	0.0	0.0
449.0	449.5	0.0	0.0
450.0	450.5	0.0	0.0
451.0	451.5	0.0	0.0
452.0	452.5	0.0	0.0
453.0	453.5	0.0	0.0
454.0	454.5	0.0	0.0
455.0	455.5	0.0	0.0
456.0	456.5	0.0	0.0
457.0	457.5	0.0	0.0
458.0	458.5	0.0	0.0
459.0	459.5	0.0	0.0
460.0	460.5	0.0	0.0
461.0	461.5	0.0	0.0
462.0	462.5	0.0	0.0
463.0	463.5	0.0	0.0
464.0	464.5	0.0	0.0
465.0	465.5	0.0	0.0
466.0	466.5	0.0	0.0
467.0	467.5	0.0	0.0
468.0	468.5	0.0	0.0
469.0	469.5	0.0	0.0
470.0	470.5	0.0	0.0
471.0	471.5	0.0	0.0
472.0	472.5	0.0	0.0
473.0	473.5	0.0	0.0
474.0	474.5	0.0	0.0
475.0	475.5	0.0	0.0
476.0	476.5	0.0	0.0
477.0	477.5	0.0	0.0
478.0	478.5	0.0	0.0
479.0	479.5	0.0	0.0
480.0	480.5	0.0	0.0
481.0	481.5	0.0	0.0
482.0	482.5	0.0	0.0
483.0	483.5	0.0	0.0
484.0	484.5	0.0	0.0
485.0	485.5	0.0	0.0
486.0	486.5	0.0	0.0
487.0	487.5	0.0	0.0
488.0	488.5	0.0	0.0
489.0	489.5	0.0	0.0
490.0	490.5	0.0	0.0
491.0	491.5	0.0	0.0
492.0	492.5	0.0	0.0
493.0	493.5	0.0	0.0
494.0	494.5	0.0	0.0
495.0	495.5	0.0	0.0
496.0	496.5	0.0	0.0
497.0	497.5	0.0	0.0
498.0	498.5	0.0	0.0
499.0	499.5	0.0	0.0
500.0	500.5	0.0	0.0
501.0	501.5	0.0	0.0
502.0	502.5	0.0	0.0
503.0	503.5	0.0	0.0
504.0	504.5	0.0	0.0
505.0	505.5	0.0	0.0
506.0	506.5	0.0	0.0
507.0	507.5	0.0	0.0
508.0	508.5	0.0	0.0
509.0	509.5	0.0	0.0
510.0	510.5	0.0	0.0
511.0	511.5	0.0	0.0
512.0	512.5	0.0	0.0
513.0	513.5	0.0	0.0
514.0	514.5	0.0	0.0
515.0	515.5	0.0	0.0
516.0	516.5	0.0	0.0
517.0	517.5	0.0	0.0
518.0	518.5	0.0	0.0
519.0	519.5	0.0	0.0
520.0	520.5	0.0	0.0
521.0	521.5	0.0	0.0
522.0	522.5	0.0	0.0
523.0	523.5	0.0	0.0
524.0	524.5	0.0	0.0
525.0	525.5	0.0	0.0
526.0	526.5	0.0	0.0
527.0	527.5	0.0	0.0
528.0	528.5	0.0	0.0
529.0	529.5	0.0	0.0
530.0	530.5	0.0	0.0
531.0	531.5	0.0	0.0
532.0	532.5	0.0	0.0
533.0	533.5	0.0	0.0
534.0	534.5	0.0	0.0
535.0	535.5	0.0	0.0
536.0	536.5	0.0	0.0
537.0	537.5	0.0	0.0
538.0	538.5	0.0	0.0
539.0	539.5	0.0	0.0
540.0	540.5	0.0	0.0
541.0	541.5	0.0	0.0
542.0	542.5	0.0	0.0
543.0	543.5	0.0	0.0
544.0	544.5	0.0	0.0
545.0	545.5	0.0	0.0
546.0	546.5	0.0	0.0
547.0	547.5	0.0	0.0
548.0	548.5	0.0	0.0
549.0	549.5	0.0	0.0
550.0	550.5	0.0	0.0
551.0	551.5	0.0	0.0
552.0	552.5	0.0	0.0
553.0	553.5	0.0	0.0
554.0	554.5	0.0	0.0
555.0	555.5	0.0	0.0
556.0	556.5	0.0	0.0
557.0	557.5	0.0	0.0
558.0	558.5	0.0	0.0
559.0	559.5	0.0	0.0
560.0	560.5	0.0	0.0
561.0	561.5	0.0	0.0
562.0	562.5	0.0	0.0
563.0	563.5	0.0	0.0
564.0	564.5	0.0	0.0
565.0	565.5	0.0	0.0
566.0	566.5	0.0	0.0
567.0	567.5	0.0	0.0
568.0	568.5	0.0	0.0
569.0	569.5	0.0	0.0
570.0	570.5	0.0	0.0
571.0	571.5	0.0	0.0
572.0	572.5	0.0	0.0
573.0	573.5	0.0	0.0
574.0	574.5	0.0	0.0
575.0	575.5	0.0	0.0
576.0	576.5	0.0	0.0
577.0	577.5	0.0	0.0
578.0	578.5	0.0	0.0
579.0	579.5	0.0	0.0
580.0	580.5	0.0	0.0
581.0	581.5	0.0	0.0
582.0	582.5	0.0	0.0
583.0	583.5	0.0	0.0
584.0	584.5	0.0	0.0
585.0	585.5	0.0	0.0
586.0	586.5	0.0	0.0
587.0	587.5	0.0	0.0
588.0	588.5	0.0	0.0
589.0	589.5	0.0	0.0
590.0	590.5	0.0	0.0
591.0	591.5	0.0	0.0
592.0	592.5	0.0	0.0
593.0	593.5	0.0	0.0
594.0	594.5	0.0	0.0
595.0	595.5	0.0	0.0
596.0	596.5	0.0	0.0
597.0	597.5	0.0	0.0
598.0	598.5	0.0	0.0
599.0	599.5	0.0	0.0
600.0	600.5	0.0	0.0
601.0	601.5	0.0	0.0
602.0	602.5	0.0	0.0
603.0	603.5	0.0	0.0
604.0	604.5	0.0	0.0
605.0	605.5	0.0	0.0
606.0	606.5	0.0	0.0
607.0	607.5	0.0	0.0
608.0	608.5	0.0	0.0
609.0	609.5	0.0	0.0
610.0	610.5	0.0	0.0
611.0	611.5	0.0	0.0
612.0	612.5	0.0	0.0
613.0	613.5	0.0	0.0
614.0	614.5	0.0	0.0
615.0	615.5	0.0	0.0
616.0	616.5	0.0	0.0
617.0	617.5	0.0	0.0
618.0	618.5	0.0	0.0
619.0	619.5	0.0	0.0
620.0	620.5	0.0	0.0
621.0	621.5	0.0	0.0
622.0	622.5	0.0	0.0
623.0	623.5	0.0	0.0
624.0	624.5	0.0	0.0
625.0	625.5	0.0	0.0
626.0	626.5	0.0	0.0
627.0	627.5	0.0	0.0
628.0	628.5	0.0	0.0
629.0	629.5	0.0	0.0
630.0	630.5	0.0	0.0
631.0	631.5	0.0	0.0
632.0	632.5	0.0	0.0
633.0	633.5	0.0	0.0
634.0	634.5	0.0	0.0
635.0	635.5	0.0	0.0
636.0	636.5	0.0	0.0
637.0	637.5	0.0	0.0
638.0	638.5	0.0	0.0
639.0	639.5	0.0	0.0
640.0	640.5	0.0	0.0
641.0	641.5	0.0	0.0
642.0	642.5	0.0	0.0
643.0	643.5	0.0	0.0
644.0	644.5	0.0	0.0
645.0	645.5	0.0	0.0
646.0	646.5	0.0	0.0
647.0	647.5	0.0	0.0
648.0	648.5	0.0	0.0
649.0	649.5	0.0	0.0
650.0	650.5	0.0	0.0
651.0	651.5	0.0	0.0
652.0	652.5	0.0	0.0
653.0	653.5	0.0	0.0
654.0	654.5	0.0	0.0
655.0	655.5	0.0	0.0
656.0	656.5	0.0	0.0
657.0	657.5	0.0	0.0
658.0	658.5	0.0	0.0
659.0	659.5	0.0	0.0
660.0	660.5	0.0	0.0
661.0	661.5	0.0	0.0
662.0	662.5	0.0	0.0
663.0	663.5	0.0	0.0
664.0	664.5	0.0	0.0
665.0	665.5	0.0	0.0
666.0	666.5	0.0	0.0
667.0	667.5	0.0	0.0
668.0	668.5	0.0	0.0
669.0	669.5	0.0	0.0
670.0	670.5	0.0	0.0
671.0	671.5	0.0	0.0
672.0	672.5	0.0	0.0
673.0	673.5	0.0	0.0
674.0	674.5	0.0	0.0
675.0	675.5	0.0	0.0
676.0	676.5	0.0	0.0
677.0	677.5	0.0	0.0
678.0	678.5	0.0	0.0
679.0	679.5	0.0	0.0
680.0	680.5	0.0	0.0
681.0	681.5	0.0	0.0
682.0	682.5	0.0	0.0
683.0	683.5	0.0	0.0
684.0	684.5	0.0	0.0
685.0	685.5	0.0	0.0
686.0	686.5	0.0	0.0
687.0	687.5	0.0	0.0
688.0	688.5	0.0	0.0
689.0	689.5	0.0	0.0
690.0	690.5	0.0	0.0
691.0	691.5	0.0	0.0
692.0	692.5	0.0	0.0
693.0	693.5	0.0	0.0
694.0	694.5	0.0	0.0
695.0	695.5	0.0	0.0
696.0	696.5	0.0	0.0
697.0	697.5	0.0	0.0
698.0	698.5	0.0	0.0
699.0	699.5	0.0	0.0
700.0	700.5	0.0	0.0
701.0	701.5	0.0	0.0
702.0	702.5	0.0	0.0
703.0	703.5	0.0	0.0
704.0	704.5	0.0	0.0
705.0	705.5	0.0	0.0
706.0	706.5	0.0	0.0
707.0	707.5	0.0	0.0
708.0	708.5	0.0	0.0
709.0	709.5	0.0	0.0
710.0	710.5	0.0	0.0
711.0	711.5	0.0	0.0
712.0	712.5	0.0	0.0
713.0	713.5	0.0	0.0
714.0	714.5	0.0	0.0
715.0	715.5	0.0	0.0
716.0	716.5	0.0	0.0
717.0	717.5	0.0	0.0
718.0	718.5	0.0	0.0
719.0	719.5	0.0	0.0
720.0	720.5	0.0	0.0
721.0	721.5	0.0	0.0
722.0	722.5	0.0	0.0
723.0	723.5	0.0	0.0
724.0	724.5	0.0	0.0
725.0	725.5	0.0	0.0
726.0	726.5	0.0	0.0
727.0	727.5	0.0	0.0
728.0	728.5	0.0	0.0
729.0	729.5	0.0	0.0
730.0	730.5	0.0	0.0
731.0	731.5	0.0	0.0
732.0	732.5	0.0	0.0
733.0	733.5	0.0	0.0
734.0	734.5	0.0	0.0
735.0	735.5	0.0	0.0
736.0	736.5	0.0	0.0
737.0	737.5	0.0	0.0
738.0	738.5	0.0	0.0
739.0	739.5	0.0	0.0
740.0	740.5	0.0	0.0
741.0	741.5	0.0	0.0
742.0	742.5	0.0	0.0
743.0	743.5	0.0	0.0
744.0	744.5	0.0	0.0
745.0	745.5	0.0	0.0
746.0	746.5	0.0	0.0
747.0	747.5	0.0	0.0
748.0	748.5	0.0	0.0
749.0	749.5	0.0	0.0
750.0	750.5	0.0	0.0
751.0	751.5	0.0	0.0
752.0	752.5	0.0	0.0
753.0	753.5	0.0	0.0
754.0	754.5	0.0	0.0
755.0	755.5	0.0	0.0
756.0	756.5	0.0	0.0
757.0	757.5	0.0	0.0
758.0	758.5	0.0	0.0
759.0	759.5	0.0	0.0
760.0	760.5	0.0	0.0
761.0	761.5	0.0	0.0
762.0	762.5	0.0	0.0
763.0	763.5	0.0	0.0
764.0	764.5	0.0	0.0
765.0	765.5	0.0	0.0
766.0	766.5	0.0	0.0
767.0	767.5	0.0	0.0
768.0	768.5	0.0	0.0
769.0	769.5	0.0	0.0
770.0	770.5	0.0	0.0
771.0	771.5	0.0	0.0
772.0	772.5	0.0	0.0
773.0	773.5	0.0	0.0
774.0	774.5	0.0	0.0
775.0	775.5	0.0	0.0
776.0	776.5	0.0	0.0
777.0	777.5	0.0	0.0
778.0	778.5	0.0	0.0
779.0	779.5	0.0	0.0
780.0	780.5	0.0	0.0
781.0	781.5	0.0	0.0
782.0	782.5	0.0	0.0
783.0	783.5	0.0	0.0
784.0	784.5	0.0	0.0
785.0	785.5	0.0	0.0
786.0	786.5	0.0	0.0
787.0	787.5	0.0	0.0
788.0	788.5	0.0	0.0
789.0	789.5	0.0	0.0
790.0	790.5	0.0	0.0
791.0	791.5	0.0	0.0
792.0	792.5	0.0	0.0
793.0	793.5	0.0	0.0
794.0	794.5	0.0	0.0
795.0	795.5	0.0	0.0
796.0	796.5	0.0	0.0
